date,actual_vol,debate_vol,single_vol,garch_vol,har_vol,persist_vol,debate_error,single_error,garch_error,har_error,persist_error,n_influence_edges,who,when,what,how,wti_vol_20d,intv_original,intv_random,intv_shapley,intv_myerson,intv_shapley_reduction,intv_myerson_reduction,intv_random_reduction,shapley_geopolitical,myerson_geopolitical,behavior_geopolitical,shapley_macro_demand,myerson_macro_demand,behavior_macro_demand,shapley_monetary,myerson_monetary,behavior_monetary,shapley_supply_opec,myerson_supply_opec,behavior_supply_opec,shapley_technical,myerson_technical,behavior_technical,shapley_sentiment,myerson_sentiment,behavior_sentiment,shapley_cross_market,myerson_cross_market,behavior_cross_market,degree_geopolitical,degree_macro_demand,degree_monetary,degree_supply_opec,degree_technical,degree_sentiment,degree_cross_market,beh_enc_geopolitical,beh_enc_macro_demand,beh_enc_monetary,beh_enc_supply_opec,beh_enc_technical,beh_enc_sentiment,beh_enc_cross_market,total_adj,n_herding,vol_regime,shapley_ma5_geopolitical,shapley_std5_geopolitical,herd_streak_geopolitical,shapley_ma5_macro_demand,shapley_std5_macro_demand,herd_streak_macro_demand,shapley_ma5_monetary,shapley_std5_monetary,herd_streak_monetary,shapley_ma5_supply_opec,shapley_std5_supply_opec,herd_streak_supply_opec,shapley_ma5_technical,shapley_std5_technical,herd_streak_technical,shapley_ma5_sentiment,shapley_std5_sentiment,herd_streak_sentiment,shapley_ma5_cross_market,shapley_std5_cross_market,herd_streak_cross_market,vol_change_5d,debate_har_gap,gat_pred,w_debate,w_har,w_persist,w_single,w_garch
2023-10-27,0.3915954958094445,0.5442055528516083,0.5425,0.3615800561558908,0.5121610854944532,0.5288213423252925,0.0232898295104124,0.0227721693849973,0.0009009266175961,0.0145360614160938,0.018830932951991,17,geopolitical,2,independent,geopolitical -> macro_demand,0.5288213423252925,0.0232898295104124,0.0231894504233307,0.022782991539392,0.0228946245416615,0.0217622018569904,0.0169689936362243,0.004309996646254,0.001634759936637,0.0017538533574401,independent,0.0006055433672778,0.0011760440237504,herding,0.0005230740952417,0.0012388157418762,anchored,0.0006161196857281,0.001014443526343,independent,-0.0001681398370659,-0.0001634612995089,herding,0.0006851865519554,0.0008085025947673,independent,0.000562352758647,0.0009231609293143,independent,4.0,4.0,2.0,4.0,7.0,9.0,4.0,2,0,1,2,0,2,2,0.015384210526315778,2,2,0.00097818660065546,0.0004080924773034519,1.0,7.691174271852038e-05,0.0006512658196478184,2.0,0.0005234993070073394,0.0002723202724702224,1.0,1.2524864022340695e-05,0.0006973757723542952,2.0,-0.00024081160675121964,0.00046733981611188087,4.0,0.00038173937275662057,0.000549843077797775,2.0,0.00031405257209975987,0.0004743090302904986,0.0,0.03738262484364324,0.03204446735715516,0.4916282296180725,0.11363145709037781,0.33807671070098877,0.013330865651369095,0.5335494875907898,0.0014115518424659967
2023-10-30,0.3767043710070037,0.5548351959178118,0.5385,0.362441737049854,0.5212371184237279,0.5412112642938802,0.0317305907834049,0.0261778255612392,0.0002034227273956,0.0208897150758265,0.0270625179388997,24,geopolitical,2,independent,geopolitical -> sentiment,0.5412112642938802,0.0317305907834049,0.0315638360249385,0.0312226076266821,0.0312226076266821,0.0160092561840514,0.0160092561840514,0.0052553310338509,0.0015578928925742,0.0013500427752207,independent,0.0008083719941536,0.0012149035481625,independent,0.0008721330868111,0.0010748193275637,independent,0.0007854216648889,0.0010784304872956,independent,-2.3743869548787344e-05,2.675795385647415e-05,herding,0.0008457636717688,0.000890137412995,herding,-0.0001777665961427,-0.0001669713248636,herding,7.0,5.0,5.0,5.0,7.0,12.0,7.0,2,2,2,2,0,0,0,0.013623931623931607,3,2,0.0011401761277963001,0.00045221763403038043,1.0,0.0001575768881314604,0.0007230864706743971,1.0,0.0005449741748423794,0.00029902628152815146,1.0,8.314042626198069e-05,0.0007651013926301688,1.0,-0.0003254755683251971,0.0003445316667584349,4.0,0.0004133364676556006,0.0005757552749953907,3.0,0.0002147662965982399,0.0005226021967333367,1.0,0.030032969667961873,0.033598077494083944,0.48668524622917175,0.10055075585842133,0.3372352123260498,0.0085840355604887,0.5529317259788513,0.0006983191706240177
2023-10-31,0.3859128140703655,0.5432567651859418,0.5325,0.3641336979147461,0.5336747922306345,0.5431204906761379,0.0247571189526608,0.0214878030787692,0.0004743299005199,0.0218336021898358,0.0247142535837851,27,supply_opec,2,herding,supply_opec -> technical,0.5431204906761379,0.0247571189526608,0.024237479202542,0.0249672008418992,0.0249672008418992,-0.0084857163565799,-0.0084857163565799,0.0209895081536935,0.0013426515068337,0.0013731014235013,herding,0.0009850515247187,0.0011191085035203,herding,0.000983945310257,0.0010302846893768,herding,-0.001778005767219,-0.0018308958697903,independent,-0.0013178763986388,-0.0013812020533074,herding,0.001054824397641,0.0010911524298736,herding,-0.0012277252047169,-0.0012532241111107,independent,7.0,7.0,7.0,6.0,11.0,7.0,9.0,0,0,0,2,0,0,2,0.0001362745098039131,5,2,0.0012532565637590602,0.0004072307839294079,1.0,0.0004377336793739004,0.0007167649084810656,2.0,0.00072886502394346,0.00019391962568762785,1.0,-0.0001126552227053193,0.0010994868970500512,1.0,-0.0005035483307521172,0.000568046342505143,4.0,0.0007432036536528206,0.00021075098929957477,3.0,6.939328317449989e-05,0.0007992881515774274,1.0,0.03269344924319317,0.009581972955307272,0.4581770896911621,0.10160533338785172,0.35090285539627075,0.008825711905956268,0.5379531383514404,0.0007129650330170989
2023-11-02,0.388567673660852,0.5236817082955022,0.5245,0.3634657999036651,0.5261051268613348,0.5357106658244597,0.0182558023552534,0.0184775973439726,0.0006301040661217,0.018916551032875,0.0216510601428595,18,geopolitical,2,herding,geopolitical -> sentiment,0.5357106658244597,0.0182558023552534,0.0181577749924024,0.0175755265902082,0.0175755265902082,0.0372635369186879,0.0372635369186879,0.0053696551344823,0.001628361753534,0.0016042772241902,herding,-0.000866533658167,-0.0012515792006779,herding,-0.001126357422651,-0.0009489213652213,anchored,-0.0008047049663995,-0.0009466020789252,independent,-0.0007693041124415,-0.0010165776329242,herding,-0.0003906292405091,-0.0003976674619546,herding,-0.0010660901409717,-0.001110448698246,independent,6.0,4.0,6.0,4.0,4.0,6.0,6.0,0,0,1,2,0,0,2,-0.012028957528957496,4,2,0.0013576063669790402,0.0004266446794335012,2.0,0.00042691168857244036,0.0007403786130871483,3.0,0.00036820102098396,0.0008572023001711687,1.0,-0.00013460733490095928,0.0011150054289586315,0.0,-0.00048113056163343715,0.000551374051848529,5.0,0.0005601102540975605,0.000558556469915707,3.0,-0.00028083366237464014,0.0008444595474254328,1.0,0.01966261042559625,-0.0024234185658326135,0.45756712555885315,0.12189100682735443,0.3524188697338104,0.0171437356621027,0.5064982771873474,0.002048173686489463
2023-11-01,0.3938139997045388,0.5232092501682617,0.5285,0.3641096531018459,0.53468233538195,0.535671822145229,0.0167431308425695,0.0181403186755889,0.0008823482070929,0.0198438879965238,0.0201236417876143,14,geopolitical,2,herding,technical -> sentiment,0.535671822145229,0.0167431308425695,0.0166420052319693,0.0160530139400434,0.0160530139400434,0.0412179125287307,0.0412179125287307,0.00603982681322,0.0016307070099352,0.001614489985112,herding,-0.0010087681315986,-0.0016391171586541,independent,-0.0009959435681568,-0.0014053707748826,anchored,-0.0008942684436105,-0.0012394867820564,anchored,-0.0010740087339509,-0.001955053200147,herding,-0.0003548675462346,-0.000355460055157,herding,-0.0006833615314284,-0.0007738974055426,independent,6.0,3.0,3.0,3.0,2.0,6.0,5.0,0,2,1,1,0,0,2,-0.012462571976967318,3,2,0.00155887461990282,0.00012500033370695565,3.0,0.00010473301927690034,0.0009623049483359859,3.0,5.1370300300400016e-05,0.0010307474350622358,1.0,-0.0004150875653223993,0.001088987243364397,0.0,-0.0006706145903291772,0.0005617688386803826,5.0,0.0003680555669243005,0.0006889573619816619,4.0,-0.0005185181429225402,0.0007270448085869749,1.0,0.01690616907823994,-0.011473085213688283,0.46471455693244934,0.1294468492269516,0.35088494420051575,0.021564476191997528,0.49514254927635193,0.002961209509521723
2023-11-03,0.3910514550048778,0.5269469198623729,0.5285,0.3640236827736029,0.5253585956342819,0.5360017501495791,0.0184675773688346,0.0188921025212761,0.0007305004717856,0.0180384080240465,0.021010588062536,12,geopolitical,2,herding,geopolitical,0.5360017501495791,0.0184675773688346,0.0181993059744433,0.0175966422359173,0.0175966422359173,0.0471602265702187,0.0471602265702187,0.0145266154316522,0.0017772564116943,0.0017709790667427,herding,0.0001011015922999,9.328027489513156e-05,herding,9.562778774003916e-05,6.429989177207581e-05,anchored,-0.0012652829531829,-0.0015333967809745,independent,-0.0011149509025826,-0.0014552667696332,independent,-0.0010064861621321,-0.0010859171580049,herding,-0.0011302764675378,-0.0013565764311091,anchored,4.0,4.0,3.0,3.0,3.0,4.0,3.0,0,0,1,2,2,0,1,-0.009054830287206217,3,2,0.00158737391491428,0.0001584071576009578,4.0,3.844664281320336e-06,0.0009222842750606006,3.0,-3.411896119993219e-05,0.000999083740912467,1.0,-0.0007913680931045993,0.0009611297375772749,0.0,-0.0008599768034325172,0.0005069518109278815,4.0,2.9721024106800583e-05,0.0008824809594897564,5.0,-0.0008570439881595001,0.0004322453635328039,1.0,0.007180407824286528,0.0015883242280909649,0.4764339029788971,0.13131625950336456,0.34830376505851746,0.02279476262629032,0.49433472752571106,0.003250465728342533
2023-11-06,0.3905722158969591,0.3947831479487695,0.3985,0.3645247291683595,0.5241830774123479,0.4016476897814389,1.773194874496453e-05,6.284976078442804e-05,0.0006784715648765,0.0178518623148844,0.0001226661217657,24,geopolitical,2,independent,geopolitical -> cross_market,0.4016476897814389,1.773194874496453e-05,1.5978126092127623e-05,6.389373835481302e-06,6.389373835481302e-06,0.6396688301224794,0.6396688301224794,0.0989074961845325,5.6193790578052786e-05,4.996098295906651e-05,herding,-2.787351036877093e-05,-3.2687936694177315e-05,independent,-1.0162992854711693e-05,-7.335179590909534e-06,herding,-3.266898222708858e-05,-3.109169892749216e-05,anchored,-3.45301465952726e-05,-3.6777048768243144e-05,independent,-2.751687256370227e-05,-3.204016893824847e-05,independent,-2.83754589893356e-05,-2.7875189284754368e-05,independent,7.0,6.0,7.0,5.0,6.0,6.0,11.0,0,2,0,1,2,2,2,-0.00686454183266938,2,2,0.0012870340945150508,0.0007058673236192758,5.0,-0.00016340443662315383,0.0008087511430318296,3.0,-0.0002105781771330945,0.0008683698988448178,2.0,-0.0009549862225277971,0.0006423755576714534,0.0,-0.0008621340588418142,0.000502507201249326,3.0,-0.00014493508475969986,0.0007582739227413077,4.0,-0.0008271657607288272,0.0004919741941256487,0.0,-0.13956357451244134,-0.12939992946357842,0.4420786499977112,0.09653430432081223,0.31297942996025085,0.007507398258894682,0.5823884606361389,0.0005903747514821589
2023-11-07,0.3629798736299265,0.4234835278065094,0.4215,0.3642601774436443,0.3889715956926584,0.4056383950631466,0.0036606921687195,0.0034246051903693,1.639177855420338e-06,0.0006755696157863,0.0018197494508684,12,sentiment,2,anchored,sentiment -> technical,0.4056383950631466,0.0036606921687195,0.0036357429370875,0.0035367475953555,0.0035367475953555,0.0338582343588058,0.0338582343588058,0.006815441037414,0.0003550604628424,0.0004970441484931,anchored,0.0003036482967996,0.0005409376223603,anchored,0.0001969141423187,0.0002059326371143,herding,0.0002434084408486,0.0003933763364603,anchored,0.0001799340651315,0.0002616035488665,herding,0.0004221205202289,0.000620807417045,independent,0.0001398567896809,0.0002096429468618,herding,3.0,3.0,4.0,3.0,4.0,3.0,4.0,1,1,0,1,0,2,0,0.0178451327433628,3,2,0.0010895158857167908,0.0008159977104378864,4.0,-0.0002996850822069738,0.0005963721016013135,2.0,-0.0003679844107207545,0.0006386597571288221,2.0,-0.000550703380914277,0.0006309023194054368,0.0,-0.0005625719660877542,0.0005999107447927952,3.0,-0.0002714758602421198,0.0005248770741511983,3.0,-0.0005536493618492673,0.0005849750151277837,1.0,-0.1374820956129913,0.03451193211385101,0.3801584839820862,0.1384626030921936,0.3432944715023041,0.027966665104031563,0.4857271611690521,0.004549162928014994
2023-11-08,0.3789837428863136,0.4208454067249909,0.4185,0.3678016329162879,0.3976024762728845,0.4067815381118522,0.0017523988993424,0.0015615345762749,0.0001250395833817,0.0003466572329202,0.0007727174194009,21,geopolitical,2,independent,geopolitical -> macro_demand,0.4067815381118522,0.0017523988993424,0.0017256935573694,0.0016442776802266,0.0016442776802266,0.0616989768461855,0.0616989768461855,0.0152393053790586,0.0002733338159657,0.0002870441532169,independent,0.0001298925176049,0.0001698228515408,herding,0.0001490748241544,0.0001451656875688,independent,0.0001341452125606,0.0002102560995897,anchored,3.362163371492502e-05,6.025908751596224e-05,herding,0.0002264186273304,0.0002733113169193,independent,3.319484861019868e-05,5.168664114155139e-05,herding,5.0,11.0,6.0,3.0,6.0,5.0,6.0,2,0,2,1,0,2,0,0.014063868613138686,3,2,0.0008185102982031306,0.0008173107140434535,3.0,-0.00010039984705259384,0.0005213648712065798,2.0,-0.0001128979613596745,0.0004996049152607222,2.0,-0.000362933345122257,0.0006746042924139796,0.0,-0.0004019868168564692,0.0006370522514309287,3.0,-0.00014806628667421987,0.0005611451573263136,2.0,-0.00033379236393288753,0.000549747248941086,2.0,-0.1289291277126075,0.023242930452106403,0.3998861312866211,0.11138954758644104,0.3326610028743744,0.012341112829744816,0.5423493981361389,0.0012589626712724566
2023-11-09,0.3772007505830382,0.4003981631724717,0.4125,0.3744626124961464,0.3991937678213489,0.4082502039887982,0.0005381199508444,0.0012460370094008,7.497400182887337e-06,0.0004836928072446,0.0009640685567964,11,geopolitical,2,independent,geopolitical,0.4082502039887982,0.0005381199508444,0.0005247749170145,0.0004404301684122,0.0004371197072385,0.1815390458555759,0.187690947803385,0.0247993664032612,0.0002760511983211,0.0002619874950619,independent,-0.0001034709952995,-0.0002115220123852,anchored,-0.0001162012560422,-0.0002056652120097,independent,-0.0001149458184232,-0.0001965336000103,anchored,-0.0001393749216082,-0.0002418754038882,independent,-0.0001410754843641,-0.0001421170932001,herding,-8.693132853573838e-05,-0.0001658987449062,anchored,6.0,2.0,2.0,2.0,2.0,6.0,2.0,2,1,2,1,2,0,1,-0.007852040816326511,1,2,0.0005475791358803108,0.0006963417113869745,2.0,8.065958020722616e-05,0.00015672366309626862,2.0,6.305050106324552e-05,0.00012636489458884382,2.0,-0.000207068820084797,0.0006078807204255828,0.0,-0.00021506005438792918,0.0005162329324172907,2.0,-0.00010530787430011988,0.0005494716215557693,2.0,-0.00021450632335435522,0.0005187687638588353,2.0,-0.12742161815643083,0.0012043953511227667,0.3912995159626007,0.13436591625213623,0.33040767908096313,0.024979162961244583,0.5063285827636719,0.003918634727597237
2023-11-13,0.3703510725399101,0.380628728112295,0.3742,0.3518557949103759,0.3340823343165798,0.367931480405873,0.0001056302040645,1.4814242593033758e-05,0.0003420752945935,0.0013154213723124,5.854426095094405e-06,22,geopolitical,2,independent,sentiment -> supply_opec,0.367931480405873,0.0001056302040645,0.0001028357271534,8.961865077426132e-05,8.961865077426132e-05,0.1515812019119462,0.1515812019119462,0.0264552827085101,3.385159254860074e-05,2.946474959888464e-05,independent,-5.925925647865491e-06,-3.2598286789233377e-06,herding,2.176575829328457e-05,2.3564224056000705e-05,independent,1.2051795432539557e-05,1.4756903767981349e-05,herding,1.1200757957241644e-05,1.763578126071429e-05,anchored,2.5319100405617183e-05,3.102675306392678e-05,independent,1.5126989800608623e-06,3.023136442940809e-06,independent,11.0,7.0,5.0,6.0,4.0,5.0,6.0,2,0,2,0,1,2,2,0.012697247706421999,2,2,0.00019889817205117087,0.00014446870726009551,1.0,5.925407661767307e-05,0.00016049721363891597,2.0,4.82780951738946e-05,0.00012592098399131086,2.0,4.8398129638290886e-05,0.00014138224933892167,1.0,1.0170277720039161e-05,0.0001159015380396843,2.0,0.00010105317820742357,0.00022343507540301252,1.0,1.1851509949216979e-05,8.414873582769978e-05,2.0,-0.1680702697437061,0.04654639379571518,0.36407729983329773,0.1053207516670227,0.3235936462879181,0.010154123418033123,0.5599941611289978,0.0009372991044074297
2023-11-14,0.387740267092055,0.3695600464288997,0.3665,0.3868655380717494,0.3634006656678236,0.3680022370982709,0.000330520423361,0.0004511489461418,7.651508589647135e-07,0.0005924161974904,0.0003895898280355,20,sentiment,2,independent,sentiment -> geopolitical,0.3680022370982709,0.000330520423361,0.0003680592080864,0.0004672905053944,0.0003342570674285,-0.4138022111995819,-0.0113053348702671,-0.1135747810791514,-0.0001125070686807,-0.0001077896985751,independent,-4.4548988658555306e-05,-6.438081493053273e-05,herding,-5.538379877246306e-05,-6.974640748782647e-05,independent,7.373621498419927e-05,6.909092676021157e-05,herding,9.2327094110734e-05,0.0001012515912535,anchored,-0.0001326049478787,-0.0001631556163636,independent,0.0001199120902211,0.0001268440092287,independent,8.0,5.0,5.0,10.0,4.0,3.0,5.0,2,0,2,0,1,2,2,0.0015578093306288232,2,2,0.00016515800019942036,0.0001964697922012031,0.0,5.591898095971618e-05,0.00016291536757995329,3.0,3.923393399034433e-05,0.0001326139322114841,1.0,6.967916908054847e-05,0.00013394167616599,2.0,3.554172586124048e-05,0.00011754332044126746,2.0,8.003556314442403e-05,0.00024266751579965634,1.0,4.15090197913041e-05,9.21752129020384e-05,2.0,-0.03364545268316799,0.006159380761076139,0.3632093667984009,0.11212652176618576,0.3273659944534302,0.012669730931520462,0.5465119481086731,0.0013257373357191682
2023-11-10,0.3935423375760251,0.3420475549391309,0.3485,0.3540232166376654,0.4025940067208671,0.3411542494998004,0.0026517126388209,0.0020288121743126,0.0015617609197406,8.193271430768592e-05,0.0027445117722822,24,monetary,2,independent,monetary -> technical,0.3411542494998004,0.0026517126388209,0.0026715069574635,0.0022021010587396,0.0022021010587396,0.1695551672904036,0.1695551672904036,-0.0074647299080706,-0.0004036195522277,-0.0003925590898482,independent,-0.0001621081318348,-0.0001939671654547,herding,0.000485282512124,0.000490234329667,independent,-0.0003486554818376,-0.0003722777923027,independent,0.0004185480405061,0.0004427021502254,independent,-0.0002763168705958,-0.0003076470112794,anchored,0.0001940703504046,0.0002215021468775,independent,7.0,7.0,5.0,7.0,10.0,4.0,8.0,2,0,2,2,2,1,2,0.0008933054393305273,1,1,1.342199718540033e-05,0.00028580036859848025,0.0,-3.7232304767163815e-05,0.00011061856286243683,4.0,9.690760795140433e-05,0.00023864767057427808,0.0,-4.8733615456691534e-05,0.00019136063665044779,2.0,8.32645209361605e-05,0.00020598731289239516,1.0,-5.965191502051597e-05,0.00019232269385475046,1.0,5.23517319360441e-05,0.00010839733993175074,1.0,-0.0644841455633462,-0.06054645178173618,0.41253402829170227,0.10021256655454636,0.3102470636367798,0.008603567257523537,0.5801994800567627,0.000737275811843574
2023-11-15,0.3890679647575508,0.3751280788857764,0.3785,0.3503120701477112,0.3645191915360959,0.36166466425163,0.000194320418118,0.0001116818791168,0.0015020193670089,0.0006026422666784,0.0007509408786177,23,geopolitical,2,independent,geopolitical -> macro_demand,0.36166466425163,0.000194320418118,0.0002084582803388,0.0002470070646596,0.0002470070646596,-0.2711328384929956,-0.2711328384929956,-0.0727554127232999,-0.0001643441555739,-0.0001534849746008,independent,-9.691648137779428e-05,-0.0001313213707626,independent,-6.636456713783411e-05,-5.732087570624978e-05,independent,-9.22759140285917e-05,-0.0001079874596935,independent,-5.365191740196036e-05,-6.92773478701719e-05,independent,-9.930224328533904e-05,-0.00011107672603,herding,1.62348183058129e-05,1.0498422559309976e-05,herding,5.0,6.0,6.0,6.0,6.0,10.0,7.0,2,2,2,2,2,0,0,0.013463414634146353,2,2,-7.411359712251968e-05,0.00025122781142574054,0.0,-8.259410456370268e-05,5.9768085296190224e-05,3.0,5.38197296929575e-05,0.00024620337179354616,0.0,-9.401784077452988e-05,0.00016176644719457587,2.0,6.580981071278341e-05,0.0002147565206117991,0.0,-0.0001247960891436638,0.00010778340608115032,2.0,4.895972587516694e-05,0.000109407323752739,1.0,-0.04511687386022217,0.010608887349680463,0.38442105054855347,0.10508288443088531,0.32005560398101807,0.010080070234835148,0.5638502836227417,0.0009310745517723262
2023-11-16,0.3738235171725453,0.4025685011747275,0.4185,0.3669585766570894,0.3574588762046942,0.3836320604967614,0.0008262741052857,0.0019959881178318,4.712740828074773e-05,0.0002678014740066,9.620752214302423e-05,11,geopolitical,2,anchored,geopolitical -> technical,0.3836320604967614,0.0008262741052857,0.0008138721093767,0.000792141808132,0.000792141808132,0.0413086855019226,0.0413086855019226,0.0150095420267692,0.0001556696447537,0.0002771949500207,independent,8.857397419046176e-05,0.0002277253173311,anchored,0.0001266206786213,0.0002391161338745,anchored,0.0001037388687083,0.0002088734096899,anchored,8.686038970956969e-05,0.0001027712411366,herding,0.0001214457001503,0.0002566811842466,anchored,4.715732700886656e-05,5.5504878356583494e-05,herding,2.0,2.0,2.0,2.0,6.0,2.0,6.0,2,1,1,1,0,1,0,0.01893644067796607,2,2,-9.81899078359997e-05,0.00021198364531626273,0.0,-4.418511066571032e-05,9.457180953673424e-05,3.0,0.00010238411662565751,0.0002275218370364761,0.0,-5.028090334822988e-05,0.00018287883363833702,2.0,0.00011105687297633735,0.0001820627102554226,1.0,-7.229185224078378e-05,0.0001525250603409149,1.0,7.577745698408793e-05,8.034420705091222e-05,2.0,-0.02461814349203678,0.04510962497003329,0.3507710099220276,0.14896762371063232,0.34154945611953735,0.037810347974300385,0.46431034803390503,0.007362244185060263
2023-11-17,0.3407037284707084,0.436156469461159,0.4325,0.4227447948217885,0.3807803621196957,0.4214792542712856,0.00911122576259,0.0084265554666794,0.0067307365680223,0.0016061365646351,0.0065246855683597,11,geopolitical,2,independent,sentiment -> cross_market,0.4214792542712856,0.00911122576259,0.0090970308156174,0.0089895037365894,0.0090483986403169,0.0133595664482756,0.0068955729898669,0.0015579623798626,0.0005346056656837,0.0004230728523418,anchored,0.0002977146650966,0.0008453564291151,independent,0.0003153555991583,0.0007352973486632,independent,0.0003513346406119,0.0007843387369171,independent,0.0004077274629784,0.0009299664910442,independent,0.0004135995710032,0.0009337111753238,independent,0.0002662025896979,0.0002953408737203,herding,6.0,2.0,2.0,2.0,2.0,2.0,6.0,1,2,2,2,2,2,0,0.014677215189873416,1,2,1.9609067910201627e-06,0.00035797786775731993,0.0,1.654300748318278e-05,0.00018218635952972046,2.0,0.00016110208479866057,0.00023910420273069545,0.0,1.7575665687642207e-05,0.0002589236283048391,1.0,0.000190362213980569,0.00021164996549059216,1.0,5.364241878732796e-06,0.0002690101338537412,1.0,0.00012871543512765578,0.0001031444323080379,3.0,0.053547773865412596,0.05537610734146331,0.40958672761917114,0.13683709502220154,0.3319176733493805,0.02682185173034668,0.5000567436218262,0.004366670735180378
2023-11-21,0.3415545248945049,0.4183726863727801,0.4085,0.3683250087761406,0.4101666138913419,0.4133823951106442,0.0059010299329023,0.0044816966371004,0.0007166588072569,0.0047076187565098,0.0051592429397865,19,supply_opec,2,independent,supply_opec -> sentiment,0.4133823951106442,0.0059010299329023,0.0058786565559572,0.0059423632948681,0.0059423632948681,-0.0070044318425392,-0.0070044318425392,0.0037914359356854,0.0005671858705793,0.0005460774515289,herding,0.0004618203389207,0.0005561268192711,independent,-0.0006541398166245,-0.0007514118566806,anchored,0.0007386152339945,0.0007661649751536,independent,-0.000378669394371,-0.0004789609938642,herding,0.0005374447374877,0.0005577295586772,independent,-0.0005304699768708,-0.0006257663287565,independent,5.0,5.0,1.0,6.0,5.0,11.0,5.0,0,2,1,2,0,2,2,0.004990291262135904,2,2,0.00013789949464302018,0.0004261960989853113,1.0,0.00011781687299903385,0.00026269048760456414,1.0,4.13508812282532e-05,0.00044009508782807445,0.0,0.00015055146948970234,0.00041728198228565926,0.0,9.616291628422221e-05,0.0003350378261150275,2.0,0.0001393741789520128,0.00034049473152211697,1.0,-1.360978290724222e-06,0.0003132106469836543,3.0,0.04538015801237327,0.008206072481438176,0.38727134466171265,0.11362337321043015,0.3322899639606476,0.013292896561324596,0.5393742322921753,0.0014195432886481285
2023-11-20,0.3358577901242434,0.411265082720841,0.4185,0.4129483190052832,0.4197598706923244,0.4131949892628971,0.0056862597767488,0.0068297348531486,0.0059429496431584,0.0070395591236527,0.0059810423706117,20,geopolitical,2,herding,geopolitical -> sentiment,0.4131949892628971,0.0056862597767488,0.005558851932176,0.0055665943418266,0.0055665943418266,0.0210446654955126,0.0210446654955126,0.0224062652033242,0.0008072218254721,0.0008830706781031,anchored,1.2488411537146176e-05,1.908766979480874e-05,herding,-0.0001693792929524,-9.910922580526834e-05,herding,-0.0006645694874427,-0.0006676657532865,independent,-0.0004197409391333,-0.0004138146492272,independent,0.0004949427912929,0.0005069337501112,herding,-0.0003557459026366,-0.0003911175365704,independent,2.0,6.0,6.0,4.0,6.0,7.0,9.0,1,0,0,2,2,0,2,-0.0019299065420561035,3,2,0.00038006777018298015,0.00038343662944282053,1.0,0.0001527361816734231,0.0002250913453372408,1.0,-8.958147978702681e-05,0.0003661796836653001,1.0,8.736866836868236e-05,0.0005224345110514814,0.0,-7.149487964365778e-05,0.00034303072630220493,2.0,0.0002936261113297528,0.00027313382478823706,2.0,-0.0001113242288989642,0.0003237820738869124,3.0,0.07204073976309672,-0.008494787971483397,0.3878448009490967,0.11911787837743759,0.33949020504951477,0.01571042090654373,0.5238519310951233,0.001829527667723596
2023-11-22,0.338221462904978,0.4270684395545847,0.4215,0.3516566758279549,0.4097587295715989,0.409152809003963,0.0078937852597757,0.0069353147406869,0.0001805049462857,0.0051175805221312,0.0050312558594139,18,geopolitical,2,herding,supply_opec -> cross_market,0.409152809003963,0.0078937852597757,0.0078586846570359,0.0075608293866093,0.00759218505951,0.0421794946542379,0.0382072973029316,0.0044466123139536,0.0007389711343183,0.0007806914819827,independent,0.00019459319611,0.000301520085054,herding,0.0003480274188501,0.0002448686548403,herding,0.000707387883412,0.0008349631534802,independent,0.000157455190597,0.0002114215954606,herding,0.0006652088759397,0.0008109655850154,independent,5.0885701134371785e-05,8.0745701757815e-05,herding,4.0,6.0,6.0,4.0,6.0,4.0,6.0,2,0,0,2,0,2,0,0.017915630550621675,4,2,0.0005607308281614201,0.000253636635999515,1.0,0.00021103811717098194,0.0001768434576525872,2.0,-6.703082589439989e-06,0.0004162236845856173,2.0,0.0002473014278568007,0.0005735875013023773,0.0,-2.9273458043865704e-05,0.0003584225292520611,3.0,0.0004465283351747605,0.00020322029535993277,1.0,-0.00010439405233325244,0.0003275438671474056,3.0,0.047488144752332984,0.017309709982985755,0.3976985216140747,0.12364459037780762,0.3421095907688141,0.01801561564207077,0.5139659643173218,0.002264204667881131
2023-11-24,0.3264458702659725,0.4079097815237302,0.4085,0.3512290518511812,0.3969057333814257,0.3915954958094445,0.0066363688374118,0.0067328802064086,0.0006142060894854,0.0049645923102484,0.0042444737084546,19,geopolitical,2,herding,geopolitical -> sentiment,0.3915954958094445,0.0066363688374118,0.0065835231633744,0.0063282296269927,0.0063282296269927,0.046431899426985,0.046431899426985,0.0079630405319626,0.0006833694779981,0.0006339041486354,independent,0.0002387421181537,0.0003914804927045,independent,0.0003831614274791,0.0003610062887029,herding,0.000577063609097,0.0006317563547397,anchored,0.0002334239304679,0.0002845660119288,herding,0.0004369144097323,0.0004588684152075,herding,-0.0001607798439711,-0.0001334950252446,herding,5.0,5.0,5.0,5.0,6.0,6.0,6.0,2,2,0,1,0,0,0,0.01631428571428567,4,2,0.0006662707948103002,0.00011467173345408946,1.0,0.00024107174596362958,0.0001630601002087229,2.0,4.460506718212001e-05,0.0004511166983671767,3.0,0.0003419663759345407,0.0005829528523850447,0.0,3.9250107800357185e-08,0.00037586350944948665,3.0,0.0005096220770911605,9.962876141909902e-05,2.0,-0.00014598148652924576,0.0003165058858562539,3.0,0.00796343531268312,0.01100404814230449,0.3743622303009033,0.12129813432693481,0.3444536030292511,0.01674996316432953,0.5154887437820435,0.0020095149520784616
